agent_code,avg_policies,std_policies,active_months,avg_anbp,avg_income,avg_customers,first_active_month,last_active_month,tenure,stability,cluster,performance
e6ecff55,22.7,8.784555825574312,20,1230683.9,225717.5,14.35,2023-01-01,2024-08-01,19.0,0.10220187996538967,1,High
e728588a,24.65,7.24950089026098,20,1100740.25,204230.05,14.4,2023-01-01,2024-08-01,19.0,0.12121945476490084,1,High
e73014ba,19.55,11.727049254203989,20,1074028.7,263242.65,16.15,2023-01-01,2024-08-01,19.0,0.07857280819980175,0,Low
e7e3a8b0,20.166666666666668,10.205246632175502,18,842653.8888888889,176461.11111111112,17.11111111111111,2023-03-01,2024-08-01,17.0,0.08924390803934047,0,Low
e8401018,16.9,9.352173966235704,20,753431.5,161739.95,16.05,2023-01-01,2024-08-01,19.0,0.09659806754229264,0,Low
e8c6770b,19.9,9.346544534577584,20,1181025.15,256414.4,15.75,2023-01-01,2024-08-01,19.0,0.09665062540039865,1,High
e906fb9f,19.35,8.362038280857504,20,1119857.3,234411.95,16.0,2023-01-01,2024-08-01,19.0,0.10681434640624074,0,Low
e930f449,25.666666666666668,7.767453465154029,3,2002786.6666666667,378075.3333333333,15.333333333333334,2024-06-01,2024-08-01,2.0,0.11405820446888813,1,High
e97ec0e0,17.85,8.934115571931649,20,770236.8,188458.7,14.1,2023-01-01,2024-08-01,19.0,0.10066321382705175,0,Low
e9a97fdc,19.0,11.313708498984761,20,1017568.5,217613.6,16.0,2023-01-01,2024-08-01,19.0,0.08121030314161228,0,Low
e9bfb25c,20.35,9.938097880061566,20,1011102.4,231631.8,14.85,2023-01-01,2024-08-01,19.0,0.09142357391250291,0,Low
ea08d6a6,18.55,12.06331978397847,20,991361.75,315625.45,14.4,2023-01-01,2024-08-01,19.0,0.07655021974019588,1,High
ea128aeb,26.35,7.4287846990785225,20,1211993.15,222899.95,14.15,2023-01-01,2024-08-01,19.0,0.11864106578844337,1,High
ea8670e7,20.6,6.508294303182832,20,873702.1,174094.85,14.45,2023-01-01,2024-08-01,19.0,0.1331860419451181,0,Low
ea950cc0,18.785714285714285,9.349443187275268,14,1052880.4285714286,247216.57142857142,15.5,2023-07-01,2024-08-01,13.0,0.0966235556739428,0,Low
ea99911b,20.65,10.810691588958543,20,949793.15,211617.75,13.75,2023-01-01,2024-08-01,19.0,0.08466904689433002,0,Low
eb601c15,19.75,12.229709296368585,20,699484.5,194812.5,13.7,2023-01-01,2024-08-01,19.0,0.07558745075936699,0,Low
ec18a7a2,21.4,7.344170620653033,20,1081804.4,250660.75,17.05,2023-01-01,2024-08-01,19.0,0.1198441457470746,1,High
ec6df6c6,17.65,10.514526292605613,20,1059391.05,241422.8,17.45,2023-01-01,2024-08-01,19.0,0.0868468206670542,0,Low
ec7c6c8a,20.0,9.492379214817259,20,1271289.65,242682.6,14.8,2023-01-01,2024-08-01,19.0,0.09530726821118013,1,High
ecd7ba0e,19.5,5.774612874137439,14,854773.1428571428,139683.57142857142,13.785714285714286,2023-07-01,2024-08-01,13.0,0.14760991049652009,0,Low
ed1ab276,22.27777777777778,6.72839073107867,18,979163.1111111111,212316.72222222222,13.444444444444445,2023-03-01,2024-08-01,17.0,0.12939304375212762,0,Low
ede66c35,21.263157894736842,8.23166045935622,19,1003002.7368421053,239929.63157894736,15.421052631578947,2023-02-01,2024-08-01,18.0,0.10832287478538136,0,Low
edfd2d27,20.333333333333332,9.317162862670365,15,956069.4666666667,209848.73333333334,17.0,2023-06-01,2024-08-01,14.0,0.09692587131857804,0,Low
ee147cca,21.375,7.973915809270457,16,1124697.1875,254544.8125,14.1875,2023-05-01,2024-08-01,15.0,0.11143407418275032,1,High
ee14f4a6,20.25,10.083206465781554,20,950966.0,232819.75,15.2,2023-01-01,2024-08-01,19.0,0.09022659670623424,0,Low
ee9cdd1a,16.75,11.119480974526518,8,607007.25,176480.5,15.75,2024-01-01,2024-08-01,7.0,0.08251178430015794,0,Low
eed4e1bc,21.05,12.869691036245628,20,909198.0,250314.6,16.05,2023-01-01,2024-08-01,19.0,0.07209965942187915,0,Low
ef328cab,20.15,8.511756575466665,20,916627.75,180763.9,16.2,2023-01-01,2024-08-01,19.0,0.10513305214089104,0,Low
ef5a212d,20.5,10.50973574618056,12,1327114.25,271343.1666666667,16.083333333333332,2023-09-01,2024-08-01,11.0,0.0868829677807194,1,High
ef67e31b,21.9,10.320648694422468,20,1325257.05,325657.95,15.2,2023-01-01,2024-08-01,19.0,0.08833416061154575,1,High
ef8d6878,20.05,10.55549245902964,20,871691.4,201816.3,14.65,2023-01-01,2024-08-01,19.0,0.08653893406495061,0,Low
f02a4b71,16.5,9.891516833284868,20,677751.9,187454.65,14.85,2023-01-01,2024-08-01,19.0,0.09181457599587635,0,Low
f09df16e,23.05,6.012924675887329,20,1352043.7,247624.8,16.95,2023-01-01,2024-08-01,19.0,0.14259386008213076,1,High
f13ea268,19.125,10.24607938955886,8,931098.5,143870.0,17.0,2024-01-01,2024-08-01,7.0,0.08891987735107267,0,Low
f201803d,20.4,11.486376369650403,20,883870.55,188063.95,15.45,2023-01-01,2024-08-01,19.0,0.0800872863668131,0,Low
f20adb4a,19.65,10.090511436623595,20,952400.15,241412.45,16.6,2023-01-01,2024-08-01,19.0,0.09016716728660089,0,Low
f21d625b,18.0,9.513148795220223,13,870451.0,217685.76923076922,17.076923076923077,2023-08-01,2024-08-01,12.0,0.09511898095218128,0,Low
f236ae90,21.6,10.78424777163433,5,1067722.6,212912.6,18.8,2024-04-01,2024-08-01,4.0,0.08485904398642088,0,Low
f26c7944,21.7,7.623371266945105,20,1213822.1,230960.4,14.95,2023-01-01,2024-08-01,19.0,0.11596392745296442,1,High
f2c082c3,17.9,10.89616059855368,20,1100389.0,234697.25,16.0,2023-01-01,2024-08-01,19.0,0.08406073469801499,0,Low
f2fcfe25,21.7,8.90948636950644,20,946959.2,191137.95,14.2,2023-01-01,2024-08-01,19.0,0.1009134038548364,0,Low
f312b5da,21.75,12.13899761750923,20,1324548.8,264543.35,16.45,2023-01-01,2024-08-01,19.0,0.07610930674554539,1,High
f37b16d4,16.3,9.889388252060893,20,923427.8,201029.35,13.3,2023-01-01,2024-08-01,19.0,0.09183252326509186,0,Low
f38faa04,26.0,,1,1777646.0,483150.0,13.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
f3ba2a6d,20.45,10.797051254369116,20,1091873.3,229039.65,15.3,2023-01-01,2024-08-01,19.0,0.08476694543728827,0,Low
f3d2946a,24.6,10.478549517943788,5,788167.8,134370.2,17.0,2024-04-01,2024-08-01,4.0,0.08711902130463041,0,Low
f3eb210e,34.0,,1,191896.0,40870.0,16.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,0,Low
f42b6c53,26.666666666666668,8.32666399786453,3,1804226.6666666667,447875.6666666667,17.0,2024-06-01,2024-08-01,2.0,0.10721947313948095,1,High
f4315468,15.25,7.54547616299434,20,729965.45,142888.9,15.8,2023-01-01,2024-08-01,19.0,0.11702098056635375,0,Low
f44128d1,13.95,10.343953229836872,20,785471.55,220179.9,16.45,2023-01-01,2024-08-01,19.0,0.08815269066605454,0,Low
f53a20ef,22.0,11.20620129073278,20,1029626.1,253086.95,16.0,2023-01-01,2024-08-01,19.0,0.0819255701410743,1,High
f572dd78,21.25,11.70188918620903,20,1058381.35,253132.75,15.6,2023-01-01,2024-08-01,19.0,0.07872844624449579,1,High
f5fbcc73,20.6,6.176355593799035,20,991188.3,156992.1,13.8,2023-01-01,2024-08-01,19.0,0.13934649515752576,0,Low
f6364d60,21.85,5.3633748212934185,20,1075354.2,200771.15,14.65,2023-01-01,2024-08-01,19.0,0.15714931590290013,0,Low
f6747d56,23.7,9.055966338044186,20,1218624.55,267810.25,15.8,2023-01-01,2024-08-01,19.0,0.09944345141816503,1,High
f7136abb,18.65,11.458276714373671,20,534790.9,131737.5,16.0,2023-01-01,2024-08-01,19.0,0.08026792331930269,0,Low
f713bcd4,18.7,8.991809138262854,20,1092833.6,242427.8,15.0,2023-01-01,2024-08-01,19.0,0.10008197576258518,0,Low
f72d36a1,16.076923076923077,11.383185980951161,13,748668.0,243245.15384615384,16.53846153846154,2023-08-01,2024-08-01,12.0,0.08075466213123848,0,Low
f7312aa8,21.45,10.389645655271659,20,962918.3,216805.35,15.95,2023-01-01,2024-08-01,19.0,0.08779904399722509,0,Low
f7779dc8,24.1,7.922541679705237,10,1075546.9,210791.0,11.8,2023-11-01,2024-08-01,9.0,0.11207568828448844,1,High
f79f587e,19.05,9.960315995832767,20,960809.7,256686.7,16.2,2023-01-01,2024-08-01,19.0,0.0912382453553539,0,Low
f7dbb5bd,18.8,11.223096486123698,20,1059669.45,232960.7,15.05,2023-01-01,2024-08-01,19.0,0.0818123297263711,0,Low
f846850b,22.0,10.548135280452978,20,1101828.35,275565.7,16.35,2023-01-01,2024-08-01,19.0,0.08659406698262845,1,High
f84c1547,21.2,11.269894689649478,20,1168156.0,312935.0,15.25,2023-01-01,2024-08-01,19.0,0.08150029199872193,1,High
f8c957b0,19.6,12.390148888277501,20,1155917.4,293218.8,14.8,2023-01-01,2024-08-01,19.0,0.07468176854071107,1,High
f90aaa5d,22.555555555555557,9.54084785424114,9,1097799.4444444445,319030.6666666667,15.444444444444445,2023-12-01,2024-08-01,8.0,0.09486902892708457,1,High
f9235b11,21.75,7.146427679017578,8,1471872.75,277738.625,15.5,2024-01-01,2024-08-01,7.0,0.1227531918776692,1,High
f9450be9,20.3,10.377607471961216,20,1064304.55,249751.85,15.35,2023-01-01,2024-08-01,19.0,0.08789194059158599,1,High
f96847e4,20.95,7.6603902607744745,20,979690.1,171687.55,14.75,2023-01-01,2024-08-01,19.0,0.11546823756076009,0,Low
f9bd5b6e,18.166666666666668,10.068101443006356,6,1321937.8333333333,350480.8333333333,15.166666666666666,2024-03-01,2024-08-01,5.0,0.09034973207910683,1,High
f9e8393e,19.2,9.69861628763283,20,962706.7,228270.65,16.4,2023-01-01,2024-08-01,19.0,0.09347003136807137,0,Low
fa5f58d1,18.8,10.232044607120576,20,773102.05,175751.35,15.55,2023-01-01,2024-08-01,19.0,0.08903098545086334,0,Low
fabe7d5c,17.5,7.681145747868608,20,869912.45,213570.1,15.4,2023-01-01,2024-08-01,19.0,0.11519216806670013,0,Low
fb219038,19.866666666666667,12.816655830077778,15,871104.7333333333,185158.66666666666,15.933333333333334,2023-06-01,2024-08-01,14.0,0.07237641382244453,0,Low
fb4e1419,24.5,4.949747468305833,2,1563338.0,375506.5,12.5,2024-07-01,2024-08-01,1.0,0.1680743603534397,1,High
fb5f3b17,22.7,8.040031421776778,20,972472.0,201725.95,15.35,2023-01-01,2024-08-01,19.0,0.11061908453006843,0,Low
fbc89964,22.6875,9.097389735523041,16,965068.6875,196165.75,14.75,2023-05-01,2024-08-01,15.0,0.09903549592445243,0,Low
fbfad9de,19.7,11.117080267957522,20,922426.25,232966.7,16.3,2023-01-01,2024-08-01,19.0,0.0825281320157964,0,Low
fc632ab1,22.625,10.126873724332274,8,593642.0,131155.75,13.125,2024-01-01,2024-08-01,7.0,0.08987250370364118,0,Low
fcbbbef0,21.375,8.975164144937485,8,1090089.5,209816.625,14.75,2024-01-01,2024-08-01,7.0,0.10024897690606042,0,Low
fd35a114,23.35,11.453682469200164,20,1011692.05,226362.3,14.55,2023-01-01,2024-08-01,19.0,0.08029753468286596,1,High
fd4ffb55,21.45,11.936123852892067,20,1230674.15,299908.25,14.95,2023-01-01,2024-08-01,19.0,0.07730290861249252,1,High
fd62b30c,24.05,10.096768633682029,20,1258083.85,329284.55,14.75,2023-01-01,2024-08-01,19.0,0.09011632422115204,1,High
fd85f614,18.666666666666668,16.441816606851365,3,1132578.0,310899.0,11.0,2024-06-01,2024-08-01,2.0,0.057333477500685764,1,High
fe7e49da,25.333333333333332,7.571877794400365,3,1112004.6666666667,149228.66666666666,18.0,2024-06-01,2024-08-01,2.0,0.11666055256332009,0,Low
ff542590,25.0,15.556349186104045,2,1186666.0,330271.0,8.0,2024-07-01,2024-08-01,1.0,0.0603997891539587,1,High
ff79f140,21.25,7.002818981253944,20,1035396.35,196961.8,17.25,2023-01-01,2024-08-01,19.0,0.12495596893325107,0,Low
ff81f975,22.15,9.777928959490456,20,1200160.65,281124.65,14.35,2023-01-01,2024-08-01,19.0,0.09278220368296773,1,High
ff8edcc9,21.4,10.318098560041811,20,1168878.25,246696.85,14.8,2023-01-01,2024-08-01,19.0,0.088354063599558,1,High
ff955d18,13.0,18.384776310850235,2,1160614.0,333061.5,16.0,2024-07-01,2024-08-01,1.0,0.051586873325965094,0,Low
ffca3177,20.65,7.271248354414732,20,1211548.65,225084.95,15.95,2023-01-01,2024-08-01,19.0,0.12090073434516757,1,High
ffe6c9e9,19.55,9.32723798458325,20,835692.15,212448.8,13.3,2023-01-01,2024-08-01,19.0,0.09683131167237785,0,Low
fffb525d,19.85,9.218259911147747,20,1051025.55,240235.45,16.2,2023-01-01,2024-08-01,19.0,0.09786402075259767,0,Low
